title;Dish;Rating;Description;Price
MERAKI the Bistro;Grilled Chicken Steak;;Stuffed chicken breast, mushroom sauce, butter tossed veg and creamy mash potato.;₹595
MERAKI the Bistro;Smoked Mutton Rogan Josh;;;₹525
MERAKI the Bistro;Rajsthani Laal Maas;;;₹585
MERAKI the Bistro;Prawns Red Thai Curry;;;₹495
MERAKI the Bistro;Plain Roti;;;₹95
MERAKI the Bistro;Tawa Roti;;;₹95
MERAKI the Bistro;Laccha Paratha;;;₹125
MERAKI the Bistro;Pudina Paratha;;;₹125
MERAKI the Bistro;Cheese Naan;;;₹135
MERAKI the Bistro;Butter Naan;;;₹125
MERAKI the Bistro;Plain Naan;;;₹125
MERAKI the Bistro;Garlic Naan;;;₹125
MERAKI the Bistro;Malabar Paratha;;;₹125
MERAKI the Bistro;Steamed Rice;;;₹295
MERAKI the Bistro;Jeera Rice;;;₹295
MERAKI the Bistro;Pulao;;;₹295
MERAKI the Bistro;Lucknowi Subz Biryani;;;₹345
MERAKI the Bistro;Awadhi Murg Biryani;;;₹465
MERAKI the Bistro;Hyderabadi Mutton Biryani;;;₹525
MERAKI the Bistro;Vegetable Fried Rice;;;₹325
MERAKI the Bistro;Chicken Fried Rice;;;₹345
MERAKI the Bistro;Veg Hakka Noodles;;;₹345
MERAKI the Bistro;Veg Chilli Garlic Noodles;;;₹325
MERAKI the Bistro;Non Veg Hakka Noodles;;;₹365
MERAKI the Bistro;Non Veg Veg Chilli Garlic Noodles;;;₹365
MERAKI the Bistro;Veg Spaghetti Aglio E Olio;;Spaghetti tossed with olive oil, garlic, cherry tomato, garnish with sundried tomato and black olive slice.;₹375
MERAKI the Bistro;Veg Penne Pesto;;Penne pasta tossed with pesto sauce with garlic bread.;₹425
MERAKI the Bistro;Veg Creamy Alfredo Parmesan Pasta;;Creamy sauce, garlic bread.;₹425
MERAKI the Bistro;Veg Spicy Arrabiatta Pasta;;Spicy sauce, garlic bread.;₹425
MERAKI the Bistro;Non Veg Spaghetti Aglio E Olio;;;₹375
MERAKI the Bistro;Non Veg Penne Pesto;;;₹425
MERAKI the Bistro;Non Veg Creamy Alfredo Parmesan Pasta;;;₹425
MERAKI the Bistro;Non Veg Spicy Arrabiatta Pasta;;;₹425
MERAKI the Bistro;French Fries;;;₹275
MERAKI the Bistro;Peri Peri Fries;;;₹275
MERAKI the Bistro;Peanut Masala;;Roasted peanut mix with shallots tomato cilantro, lime juice.;₹275
MERAKI the Bistro;Chicken Cheese Cigar Roll;;Shredded chicken with cheese.;₹485
MERAKI the Bistro;Peri Peri Chicken Tikka Nuggets;;Marinated chicken tikka deep fry.;₹395
MERAKI the Bistro;Mutton Keema Mirchi Fritters;;Mutton minced and cheese.;₹375
MERAKI the Bistro;Fish and Chips;;Deep fried fish on side french fries.;₹425
MERAKI the Bistro;Fish Koliwada;;Fish marinated with spices.;₹395
MERAKI the Bistro;Gulab Jamun Nxt Way;;;₹525
MERAKI the Bistro;Awadhi Shahi Tukda;;;₹425
Dobaraa;Cream Of Tomato [Jain Option Available];;Flavoured With Basil And Bread Croutons;₹220
Dobaraa;Veg Manchow Soup;;A Spicy Indo-Chinese Broth Enriched With Vegetables;₹220
Dobaraa;Soup Of The Day [Jain Option Available];;A Daily Special Soup Prepared With the Freshest Ingredients Available, Offering a New and Exciting Flavor Experience Every Day.;₹220
Dobaraa;Chicken & Egg Manchow Soup;;A Zesty Indo-Chinese Soup Combining Chicken And Egg With Flavorful Seasonings;₹320
Dobaraa;Prawn Manchow Soup;;A Rich Broth Infused With Prawns And Traditional Manchow Spices;₹370
Dobaraa;Watermelon Goat Cheese Salad;;Caramelized Goat Cheese, Marinated Water Melon And Arugula Lettuce;₹240
Dobaraa;Quinoa Salad;;Served With White & Blcak Quinoa, Honey Mustard, Spinach, Pomegranate, Pine Nuts;₹340
Dobaraa;Burrata Salad;;Cherry Tomato Pachadi, Salad Greens;₹360
Dobaraa;Caesar Salad;;Romain Lettuce, Olives, Garlic Bread Crostini And Cheese;₹280
Dobaraa;Som Tam Salad;;Papaya Salad Lover For Life;₹280
Dobaraa;Chicken Caesar Salad;;Romain Lettuce, Olives, Garlic Bread Crostini And Cheese With Chicken Added To The Mix.;₹380
Dobaraa;Pulled Chicken Salad;;Avacado, Onions, Tomato, Greens And Power Mode;₹340
Dobaraa;Avocado Toast (4 pcs);;Mascarpone, Jalapenos And Balsamic Glaze;₹420
Dobaraa;Chili Cheese Toast;;Blend Of 3 Cheeses, Gratinated To Perfection;₹320
Dobaraa;Mushroom Toast (4 pcs);;Button And Shiitake Mushrooms Duxelles, Parmesan Crisps;₹420
Dobaraa;Paneer Tikka Sliders (3 pcs);;Served With Fries And Garlic Aioli;₹420
Dobaraa;Cilantro Chicken Sliders (3 pcs);;Served With Fries And Garlic Aioli;₹440
Dobaraa;Grilled Cheese Sandwich;;Served With Fries And Garlic Aioli;₹480
Dobaraa;Grilled Cheese Chicken Sandwich;;Served With Fries And Garlic Aioli;₹540
Dobaraa;Aloo Tikki Burger;;Charmoula Spiced, With Cheddar Cheese, Sliced Onion And Mint Aioli;₹480
Dobaraa;Fried Chicken Burger;;Crispy Fried Chicken Topped With Slice Cheese, Gherkins And Jalapeno;₹560
Dobaraa;Paneer Tikka Roll;;Served With Laccha Salad And Sour Cream;₹460
Dobaraa;Roll 91 - Chicken Tikka Roll;;Our Style Chicken Tikka Roll, Laccha Salad, Mint Aioli, Pickeled Beetroot;₹460
Dobaraa;Guac with Chips;;Dive Into Freshly Made Guacamole Served With Crispy Tortilla Chips For A Perfect Start.;₹380
Dobaraa;Lavash & Pita;;Light And Crisp Lavash Meets Fluffy Pita For An Irresistible Duo Perfect For Dipping.;₹380
Dobaraa;Corn Ribs;;Served With Vinaigrette Dressing And Signature Spice Powder;₹320
Dobaraa;Home Made Nachos;;Smothered With Liquid Cheddar, Guacamole, Tomato Salsa, Sour Cream And Hola Mexicana!;₹340
Dobaraa;Lebanese Platter;;Indulge In Our Ultimate Lebanese Experience Platter: Elevate Your Taste Buds With Our Authentic And Creamy Baba Ghanoush, Signature Hummus, And Luscious Labneh Dips(One Each). Savor The Crispiness Of Our 4-Piece Golden Falafel. Enjoy The Perfect Companion In Our Fluffy 2-Piece Pita Bread, Crispy Lavash, And Tangy House-Made Pickle. A Feast Designed To Satisfy All Your Mediterranean Cravings!;₹340
Dobaraa;Achari Paneer Tikka Skewers (4 pcs);;Served With Herbed Mayo;₹340
Dobaraa;Jalapeno Poppers (12 pcs);;Cheesy Blend Of 3 Cheese Stuffed In Jalapenos, Medium Spice Dusted;₹340
Dobaraa;Daikon Raddish Cake (12 pcs);;Served With Thai Bird Eye Chili, Crispy Garlic And Fried Lotus Stem;₹340
Dobaraa;Five Style Vegetables;;Exotic Veggies, Wok Tossed To Perfection;₹340
Dobaraa;Paneer Chilly;;Fried Cottage Cheese Roundels Tossed In Manchurian Sauce;₹340
Dobaraa;Egg Kejriwal (3 pcs);;Served With Baked Egg With Our Signature Green Chutney And Spice Dust;₹280
Dobaraa;Signature Spiced Chicken Strips (12 pcs);;Gently Fried Chicken Sausage, Served With Sriracha Mayo And Sexy Powder;₹320
Dobaraa;24 Hour Chicken Morsels;;Served With House Salad;₹420
Dobaraa;Classic Chicken Chilly;;All Time Classic;₹420
Dobaraa;Dobaraa Famous Chicken Wings (10 pcs);;Spicy Galric, Korean Chilly And Spicy Mayo;₹420
Dobaraa;Herbed Fish Fingers;;Served With Our Version Of Tartar Sauce;₹440
Dobaraa;Amritsari Fish & Chips;;Served With Sweet Potato Fries And Spicy Mayo;₹460
Dobaraa;Aglio Olio Prawns;;With Creamy Lemon Butter Sauce;₹460
Dobaraa;"Margherita Pizza (10"") [Jain Option Available]";;A Timeless Classic Featuring A Rich Tomato Sauce And Melted Mozzarella.;₹480
Dobaraa;"Coriander Pesto Vera Pizza (10"")";;Revel In The Aromatic Blend Of Coriander Pesto, Heightening Your Italian Dining Affair.;₹480
Dobaraa;"Spinach, Corn & Mushroom Pizza (10"")";;A Vibrant Medley Of Spinach, Corn, And Mushroom For A Healthy Yet Delectable Choice.;₹480
Dobaraa;"Primevera Verde Pizza (10"")";;Celebrate The Freshness Of Green Veggies In This Herb-Infused Delicacy.;₹480
Dobaraa;"Spicy Chicken Sausage Pizza (10"")";;Add A Dash Of Excitement With Our Spicy Chicken Sausage, Perfectly Complementing Our Secret Sauce.;₹540
Dobaraa;"Pizza Le Indes (10"")";;A Perfect Blend Of Italian And Indian Flavors. Enjoy A Crisp Base Topped With House-Special Sauce, Gooey Mozzarella, Tender Chicken, Saut�ed Onions, And Spicy Green Chilies, All Garnished With Fresh Coriander. A Global Feast In One Slice!;₹540
Dobaraa;"Lamb Kheema Pizza (10"")";;Experience The Rich Flavors Of Minced Lamb Kheema On A Bed Of Molten Cheese And Artisanal Crust.;₹540
Dobaraa;Build Your Own Pasta;;Get Creative!;₹420
Dobaraa;Spinach Ricotta Canneloni;;Stuffed With Sun Dried Tomato, Mushroom Puree, Parmesan Crisp;₹460
Dobaraa;Baked Mac & Cheese (1 pc);;Served With Garlic Bread;₹460
Dobaraa;Pan Seared Agnolotti;;Stuffed With Truffle Chicken, Spicy Tomato Butter Mushrooms;₹520
Dobaraa;Cherry Tomato & Jalapeno Pide [Jain Option Available];;A Zesty Combination Offering A Burst Of Flavors, With A Jain Option Available.;₹480
Dobaraa;4 Cheese Pide [Jain Option Available];;A Cheese Lover�S Paradise, Featuring A Medley Of Four Decadent Cheeses, Jain Option Available.;₹480
Dobaraa;Asparagus & Zucchini Pide [Jain Option Available];;Relish The Goodness Of Fresh Veggies In Every Bite, Jain Option Available.;₹480
Dobaraa;Pepper Chicken & Chicken Sausage Pide;;A Hearty Treat For Meat Lovers, Seasoned To Perfection.;₹540
Dobaraa;Pulled Kheema & Sour Cream Pide;;Enjoy The Richness Of Minced Meat Balanced With Tangy Sour Cream.;₹540
Dobaraa;Cheese Curd Poutine;;Smothered With Liquid Cheddar, Peri Peri Fries And Parsley;₹580
Dobaraa;Exotic Baked Vegetables;;Served With Garlic Bread;₹460
Dobaraa;Spicy Chicken Sausage Poutine;;Smothered With Liquid Cheddar, Peri Peri Fries And Parsley;₹460
Dobaraa;Brick Grilled Chicken;;Served With Rich Mash And Butter Tossed Vegetables;₹520
Dobaraa;Pav Bhaji (6 Pav);;From The Streets Of Mumbai With Grated Indian Cheddar And Buttered Pav;₹460
Dobaraa;Dobaraa Paneer Curry;;A Paneer Delicacy That�S A Feast For The Senses, Drenched In A Robust, Flavorful Curry.;₹440
Dobaraa;Dobaraa Chicken Biryani;;Served With Flaky Paratha Or Rice;₹540
Dobaraa;Aleppy Fish Curry;;Served With Steamed Rice;₹560
Dobaraa;Paneer Makhani Biryani;;Our Take On The Classic Paneer Biryani, Served With Cucumber Mint Raita;₹460
Dobaraa;Spicy Ramen Noodles;;Noodles With Miso And Clear Broth;₹420
Dobaraa;Teriyaki Blue Rice Bowl;;Stir Fried Veggies With Blue Fried Rice;₹520
Dobaraa;Thuppa;;All Time Classic From Nepal;₹440
Dobaraa;Vegetable Chow Mien;;Wok Tossed, Street Style;₹380
Dobaraa;American Chop Suey;;Served With Fried Noodles And Half Fried Egg;₹440
Dobaraa;Red Thai Curry;;Served With Vegetables And Steamed Rice;₹440
Dobaraa;Dobaraa Chicken Curry;;Served With Flaky Paratha Or Rice;₹440
Colours - Royal Cafe;Chicken Italian Pizza;;8 Inches;₹510
Colours - Royal Cafe;Homemade Frozen Butter Chicken Box [4 Pieces];;Heat it. Eat it. Repeat it.;₹595
Colours - Royal Cafe;Homemade Frozen Butter Chicken Box [8 Pieces];;Heat it. Eat it. Repeat it.;₹935
Colours - Royal Cafe;Homemade Frozen Mutton Biryani Box;;Heat it. Eat it. Repeat it.;₹480
Colours - Royal Cafe;Dal Arhar Jeera Butter Fry;;Jeera butter fried.;₹380
Colours - Royal Cafe;Dal Tadka Arhar;;Dal tadka are cooked lentils which are lastly tempered with oil or ghee fried spices & herbs. A vegan dish.;₹415
Colours - Royal Cafe;Black Dal Makhani;4.32;A decadently indulgent dish prepared by cooking black lentil and red kidney beans in a cream and butter based gravy. ( Serves 2);₹450
Colours - Royal Cafe;Paneer Matki Masala;4.16;[ Serves 2 ];₹650
Colours - Royal Cafe;Kuchi Paneer;;;₹580
Colours - Royal Cafe;Paneer Kaju Masala;;;₹520
Colours - Royal Cafe;Paneer Pasanda;;A deliciously wholesome meal of scrumptious paneer pasanda made to perfection, rich and flavourful serves two.;₹520
Colours - Royal Cafe;Paneer Makhmali;;;₹520
Colours - Royal Cafe;Paneer Mirch Masala;;;₹520
Colours - Royal Cafe;Paneer Kolhapuri;;Enjoy this masaledar paneer dish prepared in kohlapuri style with flavourful spices.;₹520
Colours - Royal Cafe;Paneer Tikka Masala;;Marinated paneer pieces with yogurt and some spices and then pan roast them before putting them in the curry.;₹520
Colours - Royal Cafe;Paneer Do Pyaza;;Paneer do pyaza made with Indian cottage cheese in onion gravy. It is served with rice, flavoured rice or roti and paratha.;₹520
Colours - Royal Cafe;Palak Paneer;;The spinach is blanched and then pureed. This curry is made with spinach and Indian cottage cheese.;₹520
Colours - Royal Cafe;Khoya Paneer;;;₹520
Colours - Royal Cafe;Tawa Paneer;;;₹520
Colours - Royal Cafe;Kadai Paneer;;Paneer [Indian cottage cheese] and bell peppers cooked in a spicy masala.;₹520
Colours - Royal Cafe;Paneer Capsicum;;;₹520
Colours - Royal Cafe;Paneer Cafreal;;;₹520
Colours - Royal Cafe;Shahi Paneer;;;₹520
Colours - Royal Cafe;Matar Paneer;;;₹520
Colours - Royal Cafe;Handi Paneer;;Handi paneer is a delicious and creamy gravy cooked in a shallow depth and wide bottom handi.;₹520
Colours - Royal Cafe;Lehar Paneer;;;₹520
Colours - Royal Cafe;Paneer Jalfrezi Dry;;;₹520
Colours - Royal Cafe;Paneer Kalimirch Dry;;;₹520
Colours - Royal Cafe;Paneer Bhujia Dry;;;₹520
Colours - Royal Cafe;Paneer Lababdar;;Preparation of paneer, native to the Indian subcontinent, consisting of a thick gravy of cream, tomatoes and Indian spices.;₹520
Colours - Royal Cafe;Cheese Angoori;;;₹520
Colours - Royal Cafe;Paneer Cheese Kofta;;;₹465
Colours - Royal Cafe;Cheese Lazeez Kofta;;Paneer.;₹465
Colours - Royal Cafe;Malai Kofta;;Malai kofta made of potato & paneer balls dunked in smooth, rich & creamy gravy. Malai translates to cream and kofta to fried balls.;₹460
Colours - Royal Cafe;Veg Kofta;;Veg Malai kofta is a popular as well as most sought after vegetarian Indian dish in restaurants. Malai means cream and Kofta are fried dumpling balls. Usually they are made up of mashed potatoes, mix vegetables or paneer.;₹400
Colours - Royal Cafe;Veg Kolhapuri Kofta;;;₹460
Colours - Royal Cafe;Stuffed Tomato Gravy;;;₹445
Colours - Royal Cafe;Stuffed Capsicum Gravy;;;₹445
Colours - Royal Cafe;Kashmiri Dum Aloo;;Dum Aloo is a delicious recipe of baby potatoes cooked in a gravy or sauce. Spicy and delish is this Kashmiri Dum Aloo where baby potatoes are simmered (dum cooked) in a spicy curd (yogurt) based gravy or sauce.;₹445
Colours - Royal Cafe;Banarasi Dum Aloo;;Banarasi dum aloo is a potato curry which is made using baby potatoes, cooked on low heat by sealing the pot.;₹440
Colours - Royal Cafe;Lucknowi Dum Aloo;;;₹385
Colours - Royal Cafe;Plain Dum Aloo;;Dum Aloo is a potato curry which is made using baby potatoes, cooked on low heat by sealing the pot.;₹370
Colours - Royal Cafe;Palak Corn;;;₹445
Colours - Royal Cafe;Aloo Palak;;;₹370
Colours - Royal Cafe;Aloo Matar Dry;;;₹410
Colours - Royal Cafe;Aloo Matar Curry;;;₹410
Colours - Royal Cafe;Jeera Aloo Dry;;;₹440
Colours - Royal Cafe;Veg Jalfrezi Dry;;;₹450
Colours - Royal Cafe;Mixed Veg Dry;;Mix veg curry is made by cooking a mixture of vegetables together in a traditional Indian onion tomato gravy.;₹450
Colours - Royal Cafe;Kadai Veg Dry;;;₹450
Colours - Royal Cafe;Methi Malai Matar;;;₹515
Colours - Royal Cafe;Navratan Korma;;;₹450
Colours - Royal Cafe;Veg Jaipuri;;Curry made of mixed Vegetables, Paneer cubes in a tomato based gravy.;₹405
Colours - Royal Cafe;Veg Korma;;;₹405
Colours - Royal Cafe;Veg Keema Matar;;;₹390
Colours - Royal Cafe;Chana Masala;;;₹430
Colours - Royal Cafe;Mushroom Jalfrezi Dry;;;₹455
Colours - Royal Cafe;Mushroom Matar;;;₹580
Colours - Royal Cafe;Mushroom Kolhapuri;;;₹455
Colours - Royal Cafe;Bhahar E Mausam Ki Sabzi;;;₹340
Colours - Royal Cafe;Egg Curry;;Egg curry is a popular side dish made with boiled eggs cooked in onion tomato gravy. This punjabi style egg curry is flavorful, delicious and goes well with roti, naan, paratha or rice;₹440
Colours - Royal Cafe;Egg Bhujia;;;₹440
Colours - Royal Cafe;Boneless Butter Chicken;4.68;Juicy chicken seasoned with freshly ground spices and grilled to perfection.;₹860
Colours - Royal Cafe;Butter Chicken;4.49;Grilled chicken [tandoori chicken] cooked in a smooth buttery & creamy tomato based gravy is known as butter chicken.;₹780
Colours - Royal Cafe;Boneless Murgh Tikka Masala;;Tender, juicy and succulent pieces of chicken marinated in a mixture of yogurt with herbs, roasted in the tandoor oven,the smoky aroma enhances the flavors, served with onion rings, lemon wedges and green chutney.;₹850
Colours - Royal Cafe;Murgh Dahiwala;;;₹685
Colours - Royal Cafe;Murgh Rara;;;₹685
Colours - Royal Cafe;Murgh Kesari;;;₹700
Colours - Royal Cafe;Murgh Royal Cafe Special;;[Chef's Special];₹780
Colours - Royal Cafe;Murgh Handi;;Taste the traditional flavours in this chicken dish made with aromatic spices cooked in a wide-mouthed cooking vessel.;₹685
Colours - Royal Cafe;Murgh Kadai;;Delicious, spicy & flavorful dish made with chicken, onions, tomatoes, ginger, garlic & fresh ground spices;₹780
Colours - Royal Cafe;Murgh Kolhapuri;;;₹780
Colours - Royal Cafe;Murgh Mirch Masala;;;₹685
Colours - Royal Cafe;Murgh Peshawari;;Leg piece.;₹685
Colours - Royal Cafe;Murgh Cafreal;;;₹685
Colours - Royal Cafe;Murgh Afghani;;Pieces of chicken marinated in thick yogurt or cream along with the perfect amount of spice before being roasted in tandoor.;₹685
Colours - Royal Cafe;Murgh Golimirch Dry;;;₹685
Colours - Royal Cafe;Murgh Musallam;;;₹1075
Colours - Royal Cafe;Boneless Murgh Chatpata;;;₹755
Colours - Royal Cafe;Boneless Murgh Lababdar;;A flavorful dish that will keep you coming back for more. A succulent, tender chicken dish that is cooked to perfection. Enjoy the rich aroma of the;₹755
Colours - Royal Cafe;Boneless Murgh Lahori;;;₹755
Colours - Royal Cafe;Boneless Murgh Korma [1 Plate];;;₹580
Colours - Royal Cafe;Boneless Murgh Jalfrezi [1 Plate];;;₹580
Colours - Royal Cafe;Murgh Mughlai [1 Plate];;;₹580
Colours - Royal Cafe;Murgh Saagwala [1 Plate];;;₹780
Colours - Royal Cafe;Murgh Do Pyaza [1 Plate];;;₹580
Colours - Royal Cafe;Murgh Curry [1 Plate];;;₹580
Colours - Royal Cafe;Murgh Masala with Boiled Egg [1 Plate];;;₹580
Colours - Royal Cafe;Murgh Birbali Kofta [1 Plate];;;₹500
Colours - Royal Cafe;Gosht Do Pyaza [1 Plate];;;₹570
Colours - Royal Cafe;Gosht Nargisi Kofta [1 Plate];;;₹550
Colours - Royal Cafe;Gosht Lababdar [1 Plate];;;₹535
Colours - Royal Cafe;Gosht Bhuna [1 Plate];;;₹570
Colours - Royal Cafe;Gosht Saagwala [1 Plate];;;₹570
Colours - Royal Cafe;Gosht Handi [1 Plate];;;₹525
Colours - Royal Cafe;Gosht Kadai [1 Plate];;;₹520
Colours - Royal Cafe;Gosht Mughlai [1 Plate];;;₹520
Colours - Royal Cafe;Gosht Rogan Josh [1 Plate];;;₹570
Colours - Royal Cafe;Gosht Masala with Boiled Egg [1 Plate];;;₹570
